,x,y
8502,-4.034425,11.432096
8503,-0.2647712,11.15027
8504,3.1330643,5.9575934
8505,5.999097,4.1255503
8506,-1.2191063,-2.9323862
8507,0.9589125,7.681512
8508,0.9704801,14.099495
8509,15.64223,6.1265407
8510,0.2992006,11.0576725
8511,-5.0683417,10.796665
8512,-3.1622868,-0.09593666
8513,-2.770514,-0.451294
8514,-1.0209455,10.89736
8515,15.815691,7.134181
8516,-5.380411,12.035111
8517,-5.151901,10.802261
8518,-0.14088838,12.113471
8519,3.0159688,4.9383707
8520,5.599495,4.936543
8521,3.5141509,5.7681446
8522,2.184421,7.1161847
8523,11.45362,4.6819153
8524,6.3471446,5.111975
8525,-1.0936301,10.751149
8526,11.599877,5.181807
8527,14.461751,6.8851137
8528,5.6607175,6.0952077
8529,-2.7441928,-1.4022737
8530,-2.0731163,-3.298564
8531,15.303349,7.762512
8532,10.717709,4.391157
8533,15.985773,7.6783624
8534,0.09640985,14.701033
8535,0.5474081,6.829742
8536,0.70537984,5.8937974
8537,6.144937,6.0470066
8538,-2.3033803,-2.8288252
8539,0.3164806,14.830396
8540,14.635255,5.894722
8541,6.7136188,5.08459
8542,-1.3755198,-2.5457036
8543,-2.277158,-1.5315698
8544,5.696504,4.793151
8545,16.02826,7.751496
8546,11.373216,4.3621926
8547,-0.94527715,10.552524
8548,4.0345078,7.4583364
8549,2.8825862,5.058565
8550,-1.6279229,-3.5468543
8551,5.9231515,5.3210797
8552,3.1924548,0.4974804
8553,0.42062995,14.028195
8554,6.4498715,6.2438507
8555,-1.5983584,10.267539
8556,-3.2755253,9.522179
8557,6.9562507,4.9230957
8558,-1.736887,10.198716
8559,-4.9967217,10.655292
8560,0.045515005,12.742484
8561,11.341888,5.0636764
8562,-3.4352975,10.079329
8563,-1.2073495,11.071042
8564,2.9583535,-0.57433635
8565,3.721227,-1.302113
8566,-4.9506073,11.421886
8567,0.34588945,14.568366
8568,6.183854,5.5435805
8569,3.1142435,5.1394477
8570,0.33923915,14.498289
8571,-5.0906954,10.595841
8572,-4.8822083,11.130023
8573,3.3519428,-0.9872717
8574,-3.0372663,-2.5282664
8575,-2.2813299,-1.5691767
8576,-4.556902,8.648693
8577,11.13488,4.715204
8578,-2.7220683,-2.15005
8579,-0.99655324,14.095663
8580,0.4768068,14.844569
8581,-0.95017225,10.896768
8582,1.8986874,-0.43465233
8583,-0.88205546,14.622368
8584,5.745009,7.648099
8585,-0.8287267,10.427584
8586,2.2711222,12.729222
8587,-1.2055839,14.20884
8588,-3.215179,-0.66971284
8589,-3.5108824,0.93472236
8590,10.810225,5.575727
8591,4.363608,-1.1482226
8592,0.41702095,12.107803
8593,3.81495,-1.7051953
8594,-3.6613843,11.409361
8595,-2.311471,-1.5575874
8596,-4.4609647,12.286076
8597,5.786738,5.0492063
8598,2.6021643,-1.2080928
8599,2.5643961,-1.0515876
8600,-1.7485656,13.343039
8601,-0.56331885,10.897699
8602,-2.1184206,-1.8203754
8603,-0.4859141,14.754351
8604,-3.2658322,10.295961
8605,6.066503,5.442673
8606,6.843014,6.3124537
8607,0.8884518,6.48723
8608,1.4134015,11.922075
8609,3.7534158,-1.2519075
8610,-2.7815633,-2.9422503
8611,3.5795557,-1.0499605
8612,15.57518,8.667876
8613,3.661384,-1.2970572
8614,2.4426663,0.20731689
8615,-3.0995524,-0.098907016
8616,-4.9800696,10.524493
8617,3.6254346,-1.2411379
8618,0.75064236,7.2176843
8619,1.2988081,7.550977
8620,0.7341264,12.079105
8621,11.055109,5.242286
8622,-0.90292394,12.774354
8623,3.0745323,5.2578373
8624,3.7190294,7.4354777
8625,-3.3101978,0.5586356
8626,-0.5606128,11.922619
8627,11.565986,4.9755645
8628,11.583182,5.924332
8629,-4.9348855,11.434915
8630,-0.24960588,11.90636
8631,2.8953085,-0.98189217
8632,2.2108905,-1.0688745
8633,-1.9145216,-3.0844717
8634,-0.10290323,13.572709
8635,6.2854214,6.579452
8636,10.003155,3.1277652
8637,-4.51081,10.9346285
8638,11.76779,6.582686
8639,4.382944,5.947101
8640,1.759812,-0.41851044
8641,-0.65499693,10.522277
8642,4.0860987,6.7942824
8643,6.0725603,4.7941337
8644,1.0680325,13.895986
8645,0.57435054,7.6100426
8646,5.3608356,7.5560393
8647,-4.7012544,10.49154
8648,-3.0055273,-2.2312062
8649,3.056899,5.0382047
8650,0.9487132,13.827736
8651,-4.7055974,10.090949
8652,-2.1451058,-0.9156594
8653,16.21206,7.6763334
8654,0.42095527,12.099631
8655,-4.7478733,11.2164135
8656,5.3691044,7.521138
8657,-0.82861084,14.074958
8658,11.332003,5.6921153
8659,0.56353605,6.928249
8660,-1.4245965,-3.7397883
8661,0.5343032,7.6272774
8662,0.16778122,6.508837
8663,3.9258568,-0.70849013
8664,-2.6854148,-0.52115923
8665,-4.7974505,10.854012
8666,0.6297031,6.036141
8667,11.092411,5.098052
8668,5.481585,7.768292
8669,-0.7676018,10.436552
8670,3.0427551,-1.2737302
8671,-0.6855604,10.645348
8672,5.954424,6.068923
8673,-0.9314947,14.56921
8674,2.2353196,12.601559
8675,0.46035546,6.8827047
8676,1.8607706,12.846488
8677,-1.6546768,14.541954
8678,-0.17126346,-4.547888
8679,-3.2888598,1.4205077
8680,15.062708,8.930211
8681,15.9564495,6.9897723
8682,15.856435,7.498742
8683,11.565124,4.855047
8684,6.871349,4.2835393
8685,11.692298,5.1138105
8686,1.2337725,6.871479
8687,15.309631,7.7558513
8688,11.309905,5.45276
8689,-2.1779141,-1.7328501
8690,-3.518174,7.999067
8691,3.2298381,-1.167436
8692,10.749879,4.7722034
8693,0.016647812,6.952636
8694,-0.53220737,5.5110793
8695,0.5741333,14.931486
8696,0.9323213,13.607696
8697,11.00079,3.2074168
8698,-3.5357516,11.004044
8699,-4.722121,9.920563
8700,7.0462503,5.8762913
8701,-1.0422298,5.309319
8702,2.1927428,12.66928
8703,15.0522,7.216808
8704,-2.501141,-2.4930289
8705,-3.7374437,0.9183538
8706,-1.21429,13.359739
8707,3.3660226,-0.72439015
8708,4.8929677,5.0584416
8709,-1.2898208,10.574011
8710,6.7422667,5.5865073
8711,-0.08850179,15.066533
8712,10.919314,4.708408
8713,2.8628395,5.0956717
8714,5.4950476,5.8975167
8715,10.821494,2.3066163
8716,5.600933,6.1211457
8717,-4.8115573,10.001472
8718,-4.7293835,9.4700165
8719,-1.0688015,5.420317
8720,10.702359,4.8432937
8721,-0.29673353,10.913171
8722,0.33379206,6.0692782
8723,15.8942795,7.1377635
8724,14.15524,6.8386793
8725,-4.3075476,1.2166421
8726,9.946893,3.133904
8727,3.7926824,-0.7092601
8728,4.2053246,6.7292886
8729,-4.9295573,9.331848
8730,0.7424515,5.8168592
8731,3.6589868,5.7443333
8732,1.2572502,7.2046285
8733,10.770983,2.3519058
8734,3.0135596,5.068304
8735,-4.732856,10.047272
8736,0.77741563,12.463178
8737,-0.5322945,14.812397
8738,-2.0265284,-1.3361193
8739,14.961928,7.3885527
8740,2.6088896,-1.0519242
8741,-3.7740262,9.5843315
8742,2.9407742,-1.3995947
8743,3.3450186,-0.9148829
8744,6.359094,7.028462
8745,-1.6023567,11.184591
8746,-0.23662116,6.0607505
8747,-0.6902018,14.604203
8748,3.747458,6.7630353
8749,3.291219,0.1457379
8750,1.5773966,12.561849
8751,-1.6634096,10.293135
8752,3.7900026,-0.34399065
8753,-0.8081857,5.057696
8754,15.216558,8.345513
8755,-0.851307,15.204671
8756,6.8626266,6.3259907
8757,3.0664392,4.927355
8758,-4.141951,11.082193
8759,-0.5634967,4.9192476
8760,-4.2374654,0.603557
8761,2.1593208,4.4327717
8762,6.277418,5.793994
8763,16.6544,7.855429
8764,0.4819226,6.775187
8765,-3.3725615,8.507148
8766,4.238484,6.2158585
8767,2.6616335,4.9178886
8768,1.1388983,14.526793
8769,-1.0000011,15.251298
8770,10.108462,3.412319
8771,5.4826674,3.7645314
8772,-1.9248581,10.799035
8773,5.423944,3.7458367
8774,10.967991,5.26646
8775,-1.1909405,15.027311
8776,-1.0223665,11.883606
8777,10.957233,2.763315
8778,-1.0399189,-3.3819387
8779,3.0861928,5.204649
8780,2.4402168,7.000249
8781,-4.1130066,0.6950259
8782,-0.22342403,6.4221215
8783,-4.034176,9.285758
8784,3.556761,-1.4864604
8785,-4.0138326,2.8232214
8786,5.940595,5.2475524
8787,-0.9204105,15.11671
8788,14.639321,7.576086
8789,3.0534074,5.0406923
8790,4.806374,4.5759664
8791,-4.846077,10.844543
8792,11.51373,3.4785995
8793,3.9813504,-0.80605197
8794,5.518637,4.326284
8795,5.2888527,4.0531106
8796,0.5695408,13.523177
8797,10.667225,2.3187823
8798,-3.6978645,9.761376
8799,10.668676,2.19989
8800,5.9632583,4.894469
8801,-4.0560765,8.787239
8802,-1.0109714,10.815393
8803,-4.4754205,9.613361
8804,-4.3129992,11.165997
8805,-4.318909,9.246984
8806,-3.7905855,-0.43499753
8807,11.090923,4.2940392
8808,5.7344146,5.876781
8809,15.599879,6.9635725
8810,3.3459027,0.3706017
8811,-3.8011026,1.4031316
8812,14.949269,8.884743
8813,14.744609,6.3431067
8814,10.074515,3.1755552
8815,-2.9303548,-0.6021871
8816,6.8456244,4.8339853
8817,10.793975,2.3081086
8818,5.4342194,4.8437653
8819,2.6228187,5.3191705
8820,10.557253,5.0951347
8821,-1.1960771,10.035369
8822,10.828909,2.7248244
8823,-3.6517022,1.3288175
8824,5.252349,6.607737
8825,-0.99500465,15.096756
8826,11.571358,6.4952393
8827,-4.350358,8.719172
8828,-3.6508312,11.35965
8829,10.671142,3.2888288
8830,6.2453427,6.5922565
8831,3.5325563,-0.7917705
8832,-0.6000549,11.385156
8833,3.2504456,0.29500702
8834,2.8403962,-1.0258023
8835,2.5855684,4.7432866
8836,-2.4254305,-2.8835363
8837,-1.1324786,10.5166025
8838,15.588734,8.595471
8839,-4.069466,1.9988682
8840,-1.0285978,14.289913
8841,3.9946318,-0.6178522
8842,0.6239165,13.85847
8843,2.6869147,-0.43583843
8844,3.1478384,0.019533912
8845,-4.055166,9.307838
8846,10.3124275,2.6061919
8847,-1.8417255,10.367602
8848,11.548335,6.5679693
8849,-3.1832824,8.910021
8850,10.48093,4.5597258
8851,-1.7761209,10.127435
8852,1.5633407,-0.6267352
8853,-3.5461245,8.226607
8854,-1.40485,9.840623
8855,16.054094,7.4352303
8856,3.471832,6.6428823
8857,-1.3291706,10.373936
8858,1.6418679,-0.6334668
8859,-0.6805715,5.1429753
8860,10.094684,2.407797
8861,-3.881979,9.100673
8862,11.335115,6.203987
8863,15.2321005,5.8136973
8864,2.676129,-0.8779682
8865,-1.6145904,9.4611025
8866,-3.4777842,11.292313
8867,-0.75636417,4.8471966
8868,10.8968935,4.2623878
8869,-1.9028673,15.300332
8870,11.14002,5.0881853
8871,10.725804,2.2437124
8872,0.1475186,13.475914
8873,-4.2102985,1.7630614
8874,0.2762903,14.215968
8875,-1.0457407,15.098392
8876,3.2962313,6.354496
8877,15.314623,6.0752344
8878,1.995137,-1.0010798
8879,0.1621562,5.8989954
8880,5.9337378,4.989046
8881,10.560431,2.3302722
8882,5.835697,6.355378
8883,-3.3948824,8.18889
8884,5.1093464,5.7817097
8885,14.795239,7.5705853
8886,3.5158503,-0.3803675
8887,-1.9365774,14.877245
8888,5.874389,6.279481
8889,-1.0646269,5.321576
8890,0.6371447,13.311636
8891,-4.216252,1.9934969
8892,1.5153092,7.75397
8893,5.4309726,3.9531982
8894,15.300502,7.7422304
8895,-4.038564,2.812622
8896,15.346829,6.1107154
8897,15.2564535,6.843194
8898,10.148194,2.4491107
8899,-1.3376117,10.184518
8900,3.0318263,6.15239
8901,15.6208725,7.9336433
8902,0.47333223,12.301123
8903,-2.6234024,-0.1842538
8904,2.5493166,-0.7637007
8905,3.0561345,-0.80798656
8906,0.4462568,14.106517
8907,5.865443,5.693099
8908,10.094036,3.1345708
8909,3.877941,7.032198
8910,-4.288763,10.269246
8911,11.174362,4.8790355
8912,14.862917,7.6894507
8913,-4.279981,11.301985
8914,-0.32232657,13.546711
8915,-0.34526357,5.519314
8916,-3.3538485,-1.6582884
8917,15.909451,8.158596
8918,1.6687576,7.987856
8919,-2.7767105,-0.2734895
8920,0.037235107,7.6076183
8921,3.378294,-0.58003896
8922,1.3527665,-0.68959945
8923,6.0645833,5.6390142
8924,3.3079648,0.6018532
8925,-1.2996433,14.166333
8926,14.006216,6.9246526
8927,3.5102162,6.9293056
8928,-0.4596917,6.1228886
8929,11.517616,5.2966075
8930,-0.80559224,13.947469
8931,-4.709954,10.44521
8932,16.49496,7.659059
8933,-0.27537715,5.4674754
8934,-1.5343214,12.772006
8935,16.106073,7.874289
8936,5.60871,5.300546
8937,-2.646242,-0.06816072
8938,3.8854542,6.8018374
8939,2.8493955,-0.98882
8940,10.572209,3.611733
8941,6.0882607,5.832077
8942,11.232675,5.4335284
8943,-1.621266,14.038898
8944,0.75775534,14.056326
8945,3.9501874,6.743151
8946,6.7558656,6.5084186
8947,11.012099,4.17333
8948,6.8754625,5.4598985
8949,-4.767171,10.997176
8950,1.3939561,13.979596
8951,-0.24926147,5.401913
8952,3.2007337,-1.3240583
8953,-1.4509655,10.976072
8954,-5.191257,12.299784
8955,-0.004903106,5.402328
8956,0.39537728,13.987183
8957,6.4766073,5.038056
8958,5.8254027,6.4667716
8959,-3.899184,10.131687
8960,2.6758964,-0.79745466
8961,15.077307,8.360474
8962,-0.013653141,13.541761
8963,-3.2969103,-1.0737994
8964,1.0521703,14.421671
8965,-3.615812,9.591535
8966,-3.8537903,10.673118
8967,5.648507,5.089547
8968,2.1041574,12.632133
8969,15.329309,7.79389
8970,-2.7082255,-0.25782228
8971,-1.6462765,11.100646
8972,3.264927,-0.9755497
8973,-0.85467964,14.171595
8974,10.0763445,2.7041738
8975,3.3526628,6.6332903
8976,5.7219224,5.261849
8977,3.8108444,-1.2560644
8978,2.632138,-1.3477482
8979,15.558971,7.4127846
8980,-4.3145638,11.6952305
8981,11.327914,4.9339604
8982,14.493291,7.200494
8983,3.263029,-1.5994313
8984,-1.1969529,-3.0281672
8985,-2.5941615,-2.5541964
8986,5.282017,7.118409
8987,-2.9362702,-2.058506
8988,4.642903,7.580695
8989,-1.8494928,-1.5711745
8990,-5.0304966,11.930215
8991,-5.1101418,10.568067
8992,-2.1921697,-1.5666419
8993,3.6613102,-0.820809
8994,11.22122,4.4767785
8995,-1.6100101,14.311013
8996,0.9585797,13.655858
8997,3.2514725,-1.0297787
8998,0.77014035,12.72739
8999,-0.7801716,11.684754
9000,11.645776,6.029433
9001,-4.181853,9.599907
9002,-2.4308064,9.670788
9003,15.467952,8.449623
9004,6.9039807,5.31014
9005,15.642534,8.342152
9006,5.766734,5.350596
9007,-4.2897387,9.449128
9008,-0.4409113,4.960103
9009,3.7561023,6.333523
9010,11.03521,3.584048
9011,-3.6957674,0.3377417
9012,-0.68209404,-4.316011
9013,-2.798646,0.34308523
9014,1.4227656,7.4531813
9015,10.5824,3.931721
9016,11.658937,6.4789815
9017,-3.2314067,0.31198457
9018,14.718603,8.644287
9019,-0.026522059,5.4197273
9020,1.3132863,7.4027023
9021,3.723284,-1.3261743
9022,-3.9065082,10.991141
9023,-4.824937,11.601995
9024,10.872338,4.749575
9025,-1.2329721,13.304831
9026,0.56419855,14.611067
9027,15.157472,6.8559294
9028,5.2905474,6.8325677
9029,-1.7607772,13.961392
9030,-0.6568006,12.70864
9031,3.1642497,0.3226897
9032,14.047195,6.799644
9033,4.1419926,7.4605045
9034,14.991724,7.284598
9035,15.311886,8.036339
9036,2.6827304,-0.33383
9037,5.826525,5.7997904
9038,14.46244,7.125916
9039,-1.7969166,-1.5784314
9040,1.7615522,12.628668
9041,-1.9709892,10.172419
9042,11.387045,4.9260383
9043,-3.8252316,1.4479662
9044,3.228405,5.299124
9045,-2.7271454,-2.1177828
9046,0.27128306,14.854933
9047,15.616037,7.850301
9048,14.536826,6.449344
9049,11.04968,5.3586097
9050,0.57784843,6.44197
9051,-1.5940726,11.17501
9052,-3.6458433,8.667149
9053,6.1370363,5.798986
9054,2.255898,-0.8041044
9055,15.010712,7.6634116
9056,16.321877,6.861728
9057,-0.20507379,5.4774427
9058,11.440165,6.101977
9059,5.711701,5.2536516
9060,-3.955717,11.018667
9061,-1.4673297,11.028174
9062,4.6992655,7.6946473
9063,10.911878,3.7488477
9064,4.8385315,7.6784725
9065,6.997353,5.2088475
9066,0.8626573,12.294805
9067,14.985731,6.8010483
9068,10.679826,3.4621992
9069,-2.0035372,-2.4868033
9070,0.1254724,11.599632
9071,0.6090699,14.075746
9072,-2.9601593,-1.0799721
9073,5.0852404,7.2961073
9074,5.8881583,6.4934206
9075,9.855764,3.8561707
9076,0.9911201,6.7004614
9077,-4.2506,11.443482
9078,1.1804874,6.6680593
9079,0.51339024,7.1145377
9080,6.337888,5.5725985
9081,0.1777475,12.857058
9082,-4.914189,9.771194
9083,14.8420925,6.9627223
9084,4.72582,7.4177814
9085,-1.931631,-2.9662163
9086,-4.379091,11.710739
9087,4.000238,-1.1846504
9088,1.2369888,6.360752
9089,5.151495,4.7979198
9090,11.713085,5.479776
9091,-0.5409285,13.598558
9092,3.7599723,-1.3714452
9093,4.0216236,7.105872
9094,10.4740925,4.7071733
9095,10.550462,4.4538465
9096,5.229401,7.3668537
9097,-3.072547,10.588164
9098,6.767804,5.0262685
9099,0.34652972,6.359366
9100,1.5416702,14.282812
9101,15.658203,6.5138597
9102,-4.7947416,10.227108
9103,-2.8577738,-1.3021755
9104,-1.8158958,-1.2861595
9105,3.5076835,-0.46537453
9106,-2.4213147,-0.9709746
9107,5.581172,5.7449408
9108,-1.8672899,13.536873
9109,-0.56862897,13.958245
9110,-1.7661248,-1.5494845
9111,3.0179808,6.471202
9112,0.13331404,5.67115
9113,10.2992325,3.7431154
9114,-0.569895,12.273964
9115,-4.167724,11.259173
9116,1.5985761,14.259795
9117,-0.5297256,6.1013355
9118,2.1896334,12.74634
9119,-1.3410059,11.980826
9120,10.160127,2.6609857
9121,-2.9975312,-2.1887581
9122,-0.5877146,12.173072
9123,10.757903,5.335504
9124,5.222163,7.2708416
9125,-0.30309156,6.3653116
9126,9.786042,3.5341809
9127,-1.1096632,11.849987
9128,0.9527661,12.005631
9129,0.67770624,12.273429
9130,-1.3602549,-3.1085374
9131,15.582702,7.4749565
9132,-1.2489072,11.519932
9133,-2.7254121,-1.7292281
9134,0.7011353,6.8013296
9135,14.906915,6.2488303
9136,-3.0369647,-2.58713
9137,-0.45929796,14.005968
9138,3.0406659,6.6829405
9139,-1.3894525,14.245243
9140,6.0906215,5.4354243
9141,4.812678,4.6494536
9142,14.99154,8.550225
9143,-3.2623713,10.55781
9144,11.2953825,4.414614
9145,-1.2868268,13.591042
9146,6.200524,5.055867
9147,-1.7472478,14.268652
9148,0.80413145,14.714745
9149,-1.6996275,14.307551
9150,0.7390811,12.433334
9151,16.076681,7.186434
9152,5.5653963,7.8058453
9153,5.6755095,4.051347
9154,0.008317453,6.7918186
9155,-0.13430443,5.74794
9156,11.090999,4.927558
9157,-4.4235053,10.44617
9158,15.517449,8.952164
9159,2.7962174,5.218318
9160,3.1464639,5.222013
9161,-2.5035205,-2.6822224
9162,-3.9140084,8.671637
9163,3.027387,6.5561986
9164,1.0465338,7.143162
9165,-0.5725985,5.7520747
9166,15.424277,7.5755897
9167,0.9692279,12.082018
9168,5.8774424,5.625659
9169,3.673481,-1.5607339
9170,5.054916,6.980746
9171,3.4025838,6.090617
9172,1.6792507,14.407665
9173,-2.4393551,-2.759555
9174,11.789083,5.369093
9175,-2.675355,-1.521009
9176,1.600842,12.144974
9177,11.11805,5.589576
9178,1.7714924,7.2753944
9179,4.1021423,-1.282852
9180,6.362517,4.022225
9181,-2.4817054,-2.1002793
9182,5.5958247,5.3852625
9183,6.792117,6.2229943
9184,5.3591723,5.48621
9185,0.30297875,6.5088205
9186,2.1485941,-0.93786764
9187,10.074105,3.5175312
9188,-3.4498773,9.346427
9189,0.18736717,13.580729
9190,-0.45645663,12.947866
9191,1.7491261,12.403008
9192,6.40604,4.7281914
9193,15.399334,6.0397716
9194,14.321683,7.8296094
9195,14.983116,7.654174
9196,14.87521,8.327745
9197,15.682477,7.938857
9198,-3.5562785,11.188199
9199,-2.9553819,-2.8060465
9200,-4.958856,10.536012
9201,10.194936,4.487987
9202,11.651535,6.554294
9203,3.787785,-1.237773
9204,15.187055,8.868325
9205,3.4526033,6.9916706
9206,10.666088,4.1234746
9207,4.189269,7.156893
9208,1.8261405,7.321368
9209,14.867185,7.5982165
9210,11.506767,5.5713525
9211,3.4191902,0.63603145
9212,2.6544292,-1.3951125
9213,0.3316845,6.155937
9214,-4.50152,10.834501
9215,14.865188,6.5358834
9216,-0.35030812,13.080824
9217,10.2203245,4.0490823
9218,2.7961307,-0.073625244
9219,1.0498658,6.6828833
9220,-4.588585,9.432575
9221,-2.3321679,-1.7898251
9222,14.208221,7.0211477
9223,-4.035384,11.302935
9224,-4.0391307,9.114276
9225,0.51524514,12.025081
9226,5.7492995,6.492859
9227,-2.0811882,-3.0378203
9228,3.1444516,6.53887
9229,1.0015299,12.134367
9230,6.331707,4.2622223
9231,3.1987646,-1.2469898
9232,3.9363005,6.6142683
9233,10.172629,4.43244
9234,0.77803785,5.9001
9235,-3.1080673,10.505992
9236,3.9089472,6.730996
9237,10.490321,4.1834807
9238,0.45352954,12.376449
9239,10.867535,4.6435623
9240,-3.0527954,-1.7405308
9241,0.33242902,6.318037
9242,3.9226174,-0.06618373
9243,-3.7617702,9.774945
9244,11.15037,5.9603925
9245,-0.8825964,13.979674
9246,3.133996,-1.2902987
9247,0.09053903,11.851617
9248,1.4475846,-0.53013104
9249,4.0593433,-1.2038608
9250,0.97826,6.816789
9251,-2.371714,-2.5020893
9252,3.928091,-1.636805
9253,5.4510384,4.7020392
9254,10.522341,3.8458395
9255,4.9312334,4.764452
9256,-1.098744,-3.2859468
9257,15.8246155,7.3430877
9258,4.8769226,-1.0559657
9259,3.598686,6.62234
9260,-1.327195,-4.002079
9261,2.728629,5.478434
9262,10.907757,5.3364544
9263,-4.042545,11.177156
9264,-2.292215,-3.0983548
9265,0.6371055,12.047356
9266,-3.383897,8.985789
9267,-3.6853223,11.088278
9268,5.4550705,5.578235
9269,15.102801,6.485694
9270,-4.1208124,10.855294
9271,2.6624353,-1.1273626
9272,5.4678817,5.766642
9273,-4.162878,11.263177
9274,-4.114771,10.717209
9275,0.55632466,11.931073
9276,-3.3883593,10.014268
9277,-2.7813833,-2.066529
9278,6.1494637,6.174628
9279,3.5715396,7.062431
9280,10.63384,3.8004105
9281,10.210299,3.8582702
9282,0.39267522,14.124089
9283,-3.616136,10.96171
9284,3.0990584,-1.3143224
9285,0.44530794,5.701327
9286,-3.486829,11.476044
9287,14.406462,6.0368805
9288,-2.571724,-2.1325052
9289,4.911156,5.135315
9290,-0.023756027,12.863828
9291,2.8906558,6.472594
9292,-2.9301665,-2.2446826
9293,5.1434965,4.6982636
9294,-3.405477,8.852126
9295,9.995686,4.0773
9296,15.774147,7.995523
9297,16.020916,7.1846404
9298,-3.4874723,-0.2556944
9299,-3.0808554,-0.26848567
9300,6.779615,5.436339
9301,4.541631,-1.3407243
9302,5.695944,3.3307989
9303,5.380267,5.4091415
9304,0.58520997,12.281367
9305,11.826111,5.1574473
9306,2.1987379,12.697188
9307,-5.3808465,10.318883
9308,1.3920991,12.499787
9309,-0.53108,5.9295726
9310,15.152353,8.498783
9311,-0.64600325,10.480971
9312,-3.568299,-0.9897084
9313,16.317997,8.548032
9314,0.88818294,6.5603304
9315,-2.470624,-0.53235275
9316,10.647602,3.8656523
9317,4.4259443,-1.3626809
9318,1.5172578,-0.6806986
9319,6.1519246,5.832199
9320,2.9878523,5.8723717
9321,0.6055463,14.634542
9322,14.558133,7.1929297
9323,2.6738207,4.6921625
9324,6.22008,4.7742896
9325,10.6524935,2.7390556
9326,4.966016,6.382076
9327,-4.933048,11.263549
9328,3.4929748,6.7347565
9329,16.402325,8.385191
9330,2.9196079,6.085945
9331,-3.9879186,0.44467074
9332,-3.442405,0.11215109
9333,4.3654413,-1.1779464
9334,0.274185,6.5039873
9335,6.955637,5.6935368
9336,5.657188,7.734239
9337,0.38566512,14.867288
9338,10.508208,4.322886
9339,2.8615026,4.938195
9340,5.5744686,6.8921885
9341,11.384766,3.858548
9342,15.512652,7.132387
9343,-5.4065304,10.1307955
9344,2.0104723,7.508505
9345,-0.35418105,6.016029
9346,1.8994143,12.777857
9347,-0.7402727,9.993368
9348,-0.7778394,15.021121
9349,0.57997864,6.42546
9350,-1.8217212,-1.4084889
9351,-4.66825,10.495119
9352,3.6759589,7.0297475
9353,-0.59329814,14.161847
9354,-2.54856,-3.5033443
9355,6.6978617,5.5988555
9356,-4.859345,10.729172
9357,0.26184532,10.886419
9358,0.44235948,6.542776
9359,1.3188292,6.7100797
9360,3.5651002,-1.272999
9361,-0.11066524,6.496384
9362,-1.4543543,14.162838
9363,5.845311,5.4568715
9364,1.7738354,7.4056745
9365,-3.1654012,1.0549449
9366,4.5543923,7.533533
9367,2.595542,4.6188297
9368,5.187582,7.874203
9369,0.4392168,5.649401
9370,-1.0290151,13.062689
9371,4.213809,-1.501977
9372,4.872489,5.0636754
9373,-4.4530287,10.318609
9374,2.789775,-0.83941686
9375,-0.14530991,14.659839
9376,2.8008616,5.983081
9377,4.583563,-0.88990164
9378,-0.19967392,-4.5432796
9379,10.720661,4.703714
9380,6.3815384,6.618063
9381,3.7123735,6.5077252
9382,-4.091885,8.8227005
9383,4.0493073,-0.98331827
9384,3.1812992,6.597717
9385,0.11367077,14.663659
9386,6.6072216,5.7095146
9387,3.4214182,6.0463347
9388,-0.1198779,13.910103
9389,10.996537,3.8350005
9390,1.7619916,11.943257
9391,-1.0535734,14.668843
9392,0.59114534,14.942688
9393,-3.7322376,0.87596226
9394,1.1314149,11.993028
9395,-4.6310925,9.494403
9396,-0.6233055,5.4031987
9397,2.6721737,4.838681
9398,1.998124,-0.3361872
9399,-3.5028732,0.9849779
9400,6.2174935,6.4094133
9401,5.9679427,4.9463706
9402,14.305676,8.1886215
9403,5.7126985,5.976358
9404,-3.7811084,-0.16588195
9405,11.671093,4.7100744
9406,14.473504,6.685539
9407,-1.210145,10.2026205
9408,2.1907883,7.614399
9409,11.493787,3.1982343
9410,1.7161705,14.40883
9411,5.9350057,4.8322167
9412,6.6434526,4.735317
9413,7.0962677,5.5562363
9414,5.054441,6.8115253
9415,-2.2703135,-1.6937405
9416,-5.160259,12.0465145
9417,10.365618,2.6859646
9418,6.0392957,5.6469955
9419,4.5002556,6.3608027
9420,5.3061376,5.801371
9421,10.947957,3.6889212
9422,14.456524,7.9863124
9423,-2.16704,-2.7274065
9424,6.2339044,4.722454
9425,-0.90418214,10.838023
9426,-5.0821214,12.349575
9427,6.432947,3.9028707
9428,5.7690487,5.150593
9429,-4.7963643,9.624231
9430,-3.272242,-1.9413619
9431,-0.9609267,14.8964405
9432,-3.240557,10.725358
9433,0.3128258,14.83363
9434,-4.326628,11.322655
9435,16.638702,8.078898
9436,0.4170698,14.809729
9437,-0.29037836,10.339294
9438,10.199668,3.434184
9439,16.207403,7.352344
9440,14.928824,8.713372
9441,16.735064,7.193904
9442,-1.3030398,13.25487
9443,6.441928,3.6955488
9444,-4.7109747,10.176262
9445,-4.850567,9.493387
9446,10.778631,4.0580206
9447,-0.948157,10.086448
9448,5.165126,4.8235745
9449,3.972344,0.05234112
9450,4.83322,6.8689885
9451,16.660986,7.740292
9452,14.163696,8.027912
9453,-3.5704427,0.62049025
9454,-4.5448546,10.911427
9455,15.086543,6.376576
9456,15.8989725,8.7618885
9457,-3.0466552,0.3945048
9458,14.8610935,8.445792
9459,15.490594,7.436131
